name,full_name,owner,git_url,clone_url,size,language,author,login,url,userProficiency,location
conditional_dcGAN,computervisionlearner/conditional_dcGAN,"{'login': 'computervisionlearner', 'id': 33013384, 'node_id': 'MDQ6VXNlcjMzMDEzMzg0', 'avatar_url': 'https://avatars.githubusercontent.com/u/33013384?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/computervisionlearner', 'html_url': 'https://github.com/computervisionlearner', 'followers_url': 'https://api.github.com/users/computervisionlearner/followers', 'following_url': 'https://api.github.com/users/computervisionlearner/following{/other_user}', 'gists_url': 'https://api.github.com/users/computervisionlearner/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/computervisionlearner/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/computervisionlearner/subscriptions', 'organizations_url': 'https://api.github.com/users/computervisionlearner/orgs', 'repos_url': 'https://api.github.com/users/computervisionlearner/repos', 'events_url': 'https://api.github.com/users/computervisionlearner/events{/privacy}', 'received_events_url': 'https://api.github.com/users/computervisionlearner/received_events', 'type': 'User', 'site_admin': False}",git://github.com/computervisionlearner/conditional_dcGAN.git,https://github.com/computervisionlearner/conditional_dcGAN.git,13832,Python,computervisionlearner,computervisionlearner,https://api.github.com/users/computervisionlearner,50..100,China
End2End_registration,computervisionlearner/End2End_registration,"{'login': 'computervisionlearner', 'id': 33013384, 'node_id': 'MDQ6VXNlcjMzMDEzMzg0', 'avatar_url': 'https://avatars.githubusercontent.com/u/33013384?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/computervisionlearner', 'html_url': 'https://github.com/computervisionlearner', 'followers_url': 'https://api.github.com/users/computervisionlearner/followers', 'following_url': 'https://api.github.com/users/computervisionlearner/following{/other_user}', 'gists_url': 'https://api.github.com/users/computervisionlearner/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/computervisionlearner/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/computervisionlearner/subscriptions', 'organizations_url': 'https://api.github.com/users/computervisionlearner/orgs', 'repos_url': 'https://api.github.com/users/computervisionlearner/repos', 'events_url': 'https://api.github.com/users/computervisionlearner/events{/privacy}', 'received_events_url': 'https://api.github.com/users/computervisionlearner/received_events', 'type': 'User', 'site_admin': False}",git://github.com/computervisionlearner/End2End_registration.git,https://github.com/computervisionlearner/End2End_registration.git,17036,Python,computervisionlearner,computervisionlearner,https://api.github.com/users/computervisionlearner,50..100,China
NebulaSolarDash,toddlerya/NebulaSolarDash,"{'login': 'toddlerya', 'id': 5418150, 'node_id': 'MDQ6VXNlcjU0MTgxNTA=', 'avatar_url': 'https://avatars.githubusercontent.com/u/5418150?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/toddlerya', 'html_url': 'https://github.com/toddlerya', 'followers_url': 'https://api.github.com/users/toddlerya/followers', 'following_url': 'https://api.github.com/users/toddlerya/following{/other_user}', 'gists_url': 'https://api.github.com/users/toddlerya/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/toddlerya/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/toddlerya/subscriptions', 'organizations_url': 'https://api.github.com/users/toddlerya/orgs', 'repos_url': 'https://api.github.com/users/toddlerya/repos', 'events_url': 'https://api.github.com/users/toddlerya/events{/privacy}', 'received_events_url': 'https://api.github.com/users/toddlerya/received_events', 'type': 'User', 'site_admin': False}",git://github.com/toddlerya/NebulaSolarDash.git,https://github.com/toddlerya/NebulaSolarDash.git,11957,Python,toddlerya,toddlerya,https://api.github.com/users/toddlerya,50..100,China
WechatJumpAI,toddlerya/WechatJumpAI,"{'login': 'toddlerya', 'id': 5418150, 'node_id': 'MDQ6VXNlcjU0MTgxNTA=', 'avatar_url': 'https://avatars.githubusercontent.com/u/5418150?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/toddlerya', 'html_url': 'https://github.com/toddlerya', 'followers_url': 'https://api.github.com/users/toddlerya/followers', 'following_url': 'https://api.github.com/users/toddlerya/following{/other_user}', 'gists_url': 'https://api.github.com/users/toddlerya/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/toddlerya/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/toddlerya/subscriptions', 'organizations_url': 'https://api.github.com/users/toddlerya/orgs', 'repos_url': 'https://api.github.com/users/toddlerya/repos', 'events_url': 'https://api.github.com/users/toddlerya/events{/privacy}', 'received_events_url': 'https://api.github.com/users/toddlerya/received_events', 'type': 'User', 'site_admin': False}",git://github.com/toddlerya/WechatJumpAI.git,https://github.com/toddlerya/WechatJumpAI.git,4592,Python,toddlerya,toddlerya,https://api.github.com/users/toddlerya,50..100,China
AnalyzeNPC,toddlerya/AnalyzeNPC,"{'login': 'toddlerya', 'id': 5418150, 'node_id': 'MDQ6VXNlcjU0MTgxNTA=', 'avatar_url': 'https://avatars.githubusercontent.com/u/5418150?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/toddlerya', 'html_url': 'https://github.com/toddlerya', 'followers_url': 'https://api.github.com/users/toddlerya/followers', 'following_url': 'https://api.github.com/users/toddlerya/following{/other_user}', 'gists_url': 'https://api.github.com/users/toddlerya/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/toddlerya/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/toddlerya/subscriptions', 'organizations_url': 'https://api.github.com/users/toddlerya/orgs', 'repos_url': 'https://api.github.com/users/toddlerya/repos', 'events_url': 'https://api.github.com/users/toddlerya/events{/privacy}', 'received_events_url': 'https://api.github.com/users/toddlerya/received_events', 'type': 'User', 'site_admin': False}",git://github.com/toddlerya/AnalyzeNPC.git,https://github.com/toddlerya/AnalyzeNPC.git,9054,Python,toddlerya,toddlerya,https://api.github.com/users/toddlerya,50..100,China
AnalyzeCoding,toddlerya/AnalyzeCoding,"{'login': 'toddlerya', 'id': 5418150, 'node_id': 'MDQ6VXNlcjU0MTgxNTA=', 'avatar_url': 'https://avatars.githubusercontent.com/u/5418150?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/toddlerya', 'html_url': 'https://github.com/toddlerya', 'followers_url': 'https://api.github.com/users/toddlerya/followers', 'following_url': 'https://api.github.com/users/toddlerya/following{/other_user}', 'gists_url': 'https://api.github.com/users/toddlerya/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/toddlerya/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/toddlerya/subscriptions', 'organizations_url': 'https://api.github.com/users/toddlerya/orgs', 'repos_url': 'https://api.github.com/users/toddlerya/repos', 'events_url': 'https://api.github.com/users/toddlerya/events{/privacy}', 'received_events_url': 'https://api.github.com/users/toddlerya/received_events', 'type': 'User', 'site_admin': False}",git://github.com/toddlerya/AnalyzeCoding.git,https://github.com/toddlerya/AnalyzeCoding.git,11308,Python,toddlerya,toddlerya,https://api.github.com/users/toddlerya,50..100,China
MyZoneMySeat,toddlerya/MyZoneMySeat,"{'login': 'toddlerya', 'id': 5418150, 'node_id': 'MDQ6VXNlcjU0MTgxNTA=', 'avatar_url': 'https://avatars.githubusercontent.com/u/5418150?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/toddlerya', 'html_url': 'https://github.com/toddlerya', 'followers_url': 'https://api.github.com/users/toddlerya/followers', 'following_url': 'https://api.github.com/users/toddlerya/following{/other_user}', 'gists_url': 'https://api.github.com/users/toddlerya/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/toddlerya/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/toddlerya/subscriptions', 'organizations_url': 'https://api.github.com/users/toddlerya/orgs', 'repos_url': 'https://api.github.com/users/toddlerya/repos', 'events_url': 'https://api.github.com/users/toddlerya/events{/privacy}', 'received_events_url': 'https://api.github.com/users/toddlerya/received_events', 'type': 'User', 'site_admin': False}",git://github.com/toddlerya/MyZoneMySeat.git,https://github.com/toddlerya/MyZoneMySeat.git,6464,Python,toddlerya,toddlerya,https://api.github.com/users/toddlerya,50..100,China
ShadowFightRobot,toddlerya/ShadowFightRobot,"{'login': 'toddlerya', 'id': 5418150, 'node_id': 'MDQ6VXNlcjU0MTgxNTA=', 'avatar_url': 'https://avatars.githubusercontent.com/u/5418150?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/toddlerya', 'html_url': 'https://github.com/toddlerya', 'followers_url': 'https://api.github.com/users/toddlerya/followers', 'following_url': 'https://api.github.com/users/toddlerya/following{/other_user}', 'gists_url': 'https://api.github.com/users/toddlerya/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/toddlerya/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/toddlerya/subscriptions', 'organizations_url': 'https://api.github.com/users/toddlerya/orgs', 'repos_url': 'https://api.github.com/users/toddlerya/repos', 'events_url': 'https://api.github.com/users/toddlerya/events{/privacy}', 'received_events_url': 'https://api.github.com/users/toddlerya/received_events', 'type': 'User', 'site_admin': False}",git://github.com/toddlerya/ShadowFightRobot.git,https://github.com/toddlerya/ShadowFightRobot.git,29970,Python,toddlerya,toddlerya,https://api.github.com/users/toddlerya,50..100,China
flask-reptiles,apple-han/flask-reptiles,"{'login': 'apple-han', 'id': 21980348, 'node_id': 'MDQ6VXNlcjIxOTgwMzQ4', 'avatar_url': 'https://avatars.githubusercontent.com/u/21980348?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/apple-han', 'html_url': 'https://github.com/apple-han', 'followers_url': 'https://api.github.com/users/apple-han/followers', 'following_url': 'https://api.github.com/users/apple-han/following{/other_user}', 'gists_url': 'https://api.github.com/users/apple-han/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/apple-han/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/apple-han/subscriptions', 'organizations_url': 'https://api.github.com/users/apple-han/orgs', 'repos_url': 'https://api.github.com/users/apple-han/repos', 'events_url': 'https://api.github.com/users/apple-han/events{/privacy}', 'received_events_url': 'https://api.github.com/users/apple-han/received_events', 'type': 'User', 'site_admin': False}",git://github.com/apple-han/flask-reptiles.git,https://github.com/apple-han/flask-reptiles.git,9907,Python,apple-han,apple-han,https://api.github.com/users/apple-han,50..100,China
title_generation,Tarpelite/title_generation,"{'login': 'Tarpelite', 'id': 30135412, 'node_id': 'MDQ6VXNlcjMwMTM1NDEy', 'avatar_url': 'https://avatars.githubusercontent.com/u/30135412?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Tarpelite', 'html_url': 'https://github.com/Tarpelite', 'followers_url': 'https://api.github.com/users/Tarpelite/followers', 'following_url': 'https://api.github.com/users/Tarpelite/following{/other_user}', 'gists_url': 'https://api.github.com/users/Tarpelite/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Tarpelite/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Tarpelite/subscriptions', 'organizations_url': 'https://api.github.com/users/Tarpelite/orgs', 'repos_url': 'https://api.github.com/users/Tarpelite/repos', 'events_url': 'https://api.github.com/users/Tarpelite/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Tarpelite/received_events', 'type': 'User', 'site_admin': False}",git://github.com/Tarpelite/title_generation.git,https://github.com/Tarpelite/title_generation.git,3430,Python,Tarpelite,Tarpelite,https://api.github.com/users/Tarpelite,50..100,China
OnlineC0,Tarpelite/OnlineC0,"{'login': 'Tarpelite', 'id': 30135412, 'node_id': 'MDQ6VXNlcjMwMTM1NDEy', 'avatar_url': 'https://avatars.githubusercontent.com/u/30135412?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Tarpelite', 'html_url': 'https://github.com/Tarpelite', 'followers_url': 'https://api.github.com/users/Tarpelite/followers', 'following_url': 'https://api.github.com/users/Tarpelite/following{/other_user}', 'gists_url': 'https://api.github.com/users/Tarpelite/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Tarpelite/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Tarpelite/subscriptions', 'organizations_url': 'https://api.github.com/users/Tarpelite/orgs', 'repos_url': 'https://api.github.com/users/Tarpelite/repos', 'events_url': 'https://api.github.com/users/Tarpelite/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Tarpelite/received_events', 'type': 'User', 'site_admin': False}",git://github.com/Tarpelite/OnlineC0.git,https://github.com/Tarpelite/OnlineC0.git,5484,Python,Tarpelite,Tarpelite,https://api.github.com/users/Tarpelite,50..100,China
nConvSA,Tarpelite/nConvSA,"{'login': 'Tarpelite', 'id': 30135412, 'node_id': 'MDQ6VXNlcjMwMTM1NDEy', 'avatar_url': 'https://avatars.githubusercontent.com/u/30135412?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Tarpelite', 'html_url': 'https://github.com/Tarpelite', 'followers_url': 'https://api.github.com/users/Tarpelite/followers', 'following_url': 'https://api.github.com/users/Tarpelite/following{/other_user}', 'gists_url': 'https://api.github.com/users/Tarpelite/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Tarpelite/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Tarpelite/subscriptions', 'organizations_url': 'https://api.github.com/users/Tarpelite/orgs', 'repos_url': 'https://api.github.com/users/Tarpelite/repos', 'events_url': 'https://api.github.com/users/Tarpelite/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Tarpelite/received_events', 'type': 'User', 'site_admin': False}",git://github.com/Tarpelite/nConvSA.git,https://github.com/Tarpelite/nConvSA.git,3222,Python,Tarpelite,Tarpelite,https://api.github.com/users/Tarpelite,50..100,China
UniNLP,Tarpelite/UniNLP,"{'login': 'Tarpelite', 'id': 30135412, 'node_id': 'MDQ6VXNlcjMwMTM1NDEy', 'avatar_url': 'https://avatars.githubusercontent.com/u/30135412?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Tarpelite', 'html_url': 'https://github.com/Tarpelite', 'followers_url': 'https://api.github.com/users/Tarpelite/followers', 'following_url': 'https://api.github.com/users/Tarpelite/following{/other_user}', 'gists_url': 'https://api.github.com/users/Tarpelite/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Tarpelite/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Tarpelite/subscriptions', 'organizations_url': 'https://api.github.com/users/Tarpelite/orgs', 'repos_url': 'https://api.github.com/users/Tarpelite/repos', 'events_url': 'https://api.github.com/users/Tarpelite/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Tarpelite/received_events', 'type': 'User', 'site_admin': False}",git://github.com/Tarpelite/UniNLP.git,https://github.com/Tarpelite/UniNLP.git,123196,Python,Tarpelite,Tarpelite,https://api.github.com/users/Tarpelite,50..100,China
tflite_server,Tarpelite/tflite_server,"{'login': 'Tarpelite', 'id': 30135412, 'node_id': 'MDQ6VXNlcjMwMTM1NDEy', 'avatar_url': 'https://avatars.githubusercontent.com/u/30135412?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Tarpelite', 'html_url': 'https://github.com/Tarpelite', 'followers_url': 'https://api.github.com/users/Tarpelite/followers', 'following_url': 'https://api.github.com/users/Tarpelite/following{/other_user}', 'gists_url': 'https://api.github.com/users/Tarpelite/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Tarpelite/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Tarpelite/subscriptions', 'organizations_url': 'https://api.github.com/users/Tarpelite/orgs', 'repos_url': 'https://api.github.com/users/Tarpelite/repos', 'events_url': 'https://api.github.com/users/Tarpelite/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Tarpelite/received_events', 'type': 'User', 'site_admin': False}",git://github.com/Tarpelite/tflite_server.git,https://github.com/Tarpelite/tflite_server.git,40335,Python,Tarpelite,Tarpelite,https://api.github.com/users/Tarpelite,50..100,China
